attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,time,attention_label,relaxation_label
88,61,1902802,198888,92355,49356,54901,34358,10157,2215,168,57.752467,High,Medium
88,61,1095679,118608,23524,21779,20314,8853,2253,1610,0,58.1235985,High,Medium
88,61,1095679,118608,23524,21779,20314,8853,2253,1610,161,58.2157789,High,Medium
88,61,1095679,118608,23524,21779,20314,8853,2253,1610,166,58.6799695,High,Medium
88,61,1737040,80767,3224,50626,9921,4513,3234,1041,0,59.1406965,High,Medium
88,61,1737040,80767,3224,50626,9921,4513,3234,1041,137,59.6872017,High,Medium
88,61,1737040,80767,3224,50626,9921,4513,3234,1041,0,60.14494090000001,High,Medium
88,61,1737040,80767,3224,50626,9921,4513,3234,1041,0,60.1452144,High,Medium
78,64,969262,62568,42198,25984,4356,5295,3449,835,0,60.14574040000001,High,Medium
78,64,969262,62568,42198,25984,4356,5295,3449,835,153,60.2887465,High,Medium
84,64,714095,3243,1695,2968,1920,1649,764,254,0,61.121742600000005,High,Medium
84,64,714095,3243,1695,2968,1920,1649,764,254,160,61.8027845,High,Medium
100,64,1222805,247109,19304,47897,37898,53437,2089,3328,0,62.108065,High,Medium
100,64,1222805,247109,19304,47897,37898,53437,2089,3328,164,62.3643769,High,Medium
100,64,1553888,156951,4833,21783,20596,8871,5741,3449,0,63.1041896,High,Medium
100,64,514001,27394,4220,7669,2334,1542,742,173,0,64.141463,High,Medium
100,64,514001,27394,4220,7669,2334,1542,742,173,139,64.7219943,High,Medium
100,64,1736455,506697,279713,86123,156889,63460,32416,14075,0,65.1204462,High,Medium
100,64,1736455,506697,279713,86123,156889,63460,32416,14075,155,65.3020137,High,Medium
100,50,1094234,123140,16405,18423,16735,14167,2848,2053,0,66.1183029,High,Medium
100,50,1094234,123140,16405,18423,16735,14167,2848,2053,143,66.5715427,High,Medium
83,41,1624603,196896,51947,20067,12255,6611,12663,3277,0,67.1209589,High,Medium
83,41,1624603,196896,51947,20067,12255,6611,12663,3277,139,67.24691490000001,High,Medium
83,41,1624603,196896,51947,20067,12255,6611,12663,3277,134,68.1052231,High,Medium
83,41,349984,6051,6574,3361,3673,693,392,482,0,68.1064083,High,Medium
83,41,349984,6051,6574,3361,3673,693,392,482,139,69.09508220000001,High,Medium
69,47,598896,452304,36049,166257,55500,36203,18965,4750,0,69.12659550000001,High,Medium
69,47,598896,452304,36049,166257,55500,36203,18965,4750,147,69.55409460000001,High,Medium
69,47,598896,452304,36049,166257,55500,36203,18965,4750,0,70.1108673,High,Medium
69,47,598896,452304,36049,166257,55500,36203,18965,4750,0,70.1111541,High,Medium
57,27,197061,147413,10047,3301,2116,4158,1661,1299,0,70.11153970000001,Medium,Low
57,27,197061,147413,10047,3301,2116,4158,1661,1299,148,70.7875067,Medium,Low
48,29,2095023,507656,64085,90201,18587,25983,19044,13309,0,71.15165300000001,Medium,Low
75,29,38803,16659,1811,9072,10027,7866,6217,1002,0,72.12030490000001,High,Low
75,29,38803,16659,1811,9072,10027,7866,6217,1002,139,72.5189005,High,Low
75,29,38803,16659,1811,9072,10027,7866,6217,1002,144,73.1158269,High,Low
75,20,1144264,178353,23593,11979,43341,15534,10476,4454,0,73.11673200000001,High,Low
75,20,1144264,178353,23593,11979,43341,15534,10476,4454,159,73.53443860000002,High,Low
75,20,1144264,178353,23593,11979,43341,15534,10476,4454,140,74.1360685,High,Low
75,20,1144264,178353,23593,11979,43341,15534,10476,4454,129,74.53839010000002,High,Low
75,20,1144264,178353,23593,11979,43341,15534,10476,4454,140,74.97857669999999,High,Low
83,17,199178,61903,3191,7050,2853,4705,2201,568,0,75.13231730000001,High,Low
83,17,199178,61903,3191,7050,2853,4705,2201,568,128,75.38238620000001,High,Low
83,17,199178,61903,3191,7050,2853,4705,2201,568,133,76.07137650000001,High,Low
66,16,192114,58229,2941,15227,4279,5337,1105,771,0,76.10374999999999,Medium,Low
66,16,192114,58229,2941,15227,4279,5337,1105,771,143,76.58558400000001,Medium,Low
66,16,192114,58229,2941,15227,4279,5337,1105,771,128,77.10888500000001,Medium,Low
54,4,185563,194703,1614,7282,2022,4589,1654,605,0,77.1094147,Medium,Low
54,4,185563,194703,1614,7282,2022,4589,1654,605,125,77.78269610000001,Medium,Low
57,1,132993,77445,5731,3330,9834,5790,3014,743,0,78.15304520000001,Medium,Low
57,1,132993,77445,5731,3330,9834,5790,3014,743,151,78.5343485,Medium,Low
57,1,132993,77445,5731,3330,9834,5790,3014,743,147,79.04662680000001,Medium,Low
56,8,617650,244661,46149,29546,28315,18272,2775,6066,0,79.1372671,Medium,Low
56,8,617650,244661,46149,29546,28315,18272,2775,6066,0,80.10535250000001,Medium,Low
56,8,617650,244661,46149,29546,28315,18272,2775,6066,0,80.1055643,Medium,Low
61,14,284310,85685,32853,19626,8779,15710,7090,2352,0,80.10586190000001,Medium,Low
61,14,284310,85685,32853,19626,8779,15710,7090,2352,134,80.7456602,Medium,Low
69,47,262686,19459,14609,11009,2870,2193,676,839,0,81.11855650000001,High,Medium
69,47,262686,19459,14609,11009,2870,2193,676,839,146,81.4419408,High,Medium
69,47,262686,19459,14609,11009,2870,2193,676,839,120,81.977432,High,Medium
61,53,1256916,216968,22059,26402,9414,9030,5509,4073,0,82.1162871,Medium,Medium
61,53,1256916,216968,22059,26402,9414,9030,5509,4073,142,84.1104167,Medium,Medium
50,50,573942,629007,77527,6851,24375,11384,6789,4206,0,84.1114081,Medium,Medium
50,50,573942,629007,77527,6851,24375,11384,6789,4206,106,84.64519150000001,Medium,Medium
40,27,181561,119899,8793,6781,3434,2685,1270,667,0,85.11589219999999,Medium,Low
40,27,181561,119899,8793,6781,3434,2685,1270,667,84,85.14294290000001,Medium,Low
40,27,181561,119899,8793,6781,3434,2685,1270,667,113,85.5645705,Medium,Low
40,27,181561,119899,8793,6781,3434,2685,1270,667,121,86.0150826,Medium,Low
44,20,154019,41081,1875,2146,7183,2114,686,350,0,86.12475169999999,Medium,Low
44,20,154019,41081,1875,2146,7183,2114,686,350,132,86.48867570000002,Medium,Low
44,20,154019,41081,1875,2146,7183,2114,686,350,130,86.95604349999999,Medium,Low
35,8,1570872,221630,10243,48083,11132,13878,2922,4507,0,87.11570030000001,Medium,Low
35,8,1570872,221630,10243,48083,11132,13878,2922,4507,112,87.4228214,Medium,Low
35,8,1570872,221630,10243,48083,11132,13878,2922,4507,150,87.8951539,Medium,Low
61,21,684280,17518,10038,3263,3848,7201,3827,2418,0,88.12608929999999,Medium,Low
61,21,684280,17518,10038,3263,3848,7201,3827,2418,145,88.33536939999999,Medium,Low
61,21,684280,17518,10038,3263,3848,7201,3827,2418,133,88.79700589999999,Medium,Low
61,21,371180,97796,8639,30196,13559,12035,3259,2312,0,89.16466790000001,Medium,Low
61,21,371180,97796,8639,30196,13559,12035,3259,2312,229,89.2237241,Medium,Low
61,21,371180,97796,8639,30196,13559,12035,3259,2312,0,90.1200213,Medium,Low
61,21,371180,97796,8639,30196,13559,12035,3259,2312,0,90.1201764,Medium,Low
61,21,1690785,341689,113952,66948,30728,16018,9082,8641,0,90.1206066,Medium,Low
61,21,1690785,341689,113952,66948,30728,16018,9082,8641,158,90.4322778,Medium,Low
80,26,376677,369234,18140,86149,53762,49155,10065,2551,0,91.1342206,High,Low
80,26,376677,369234,18140,86149,53762,49155,10065,2551,161,91.97728370000002,High,Low
80,26,1468717,200173,45075,27538,16224,4937,5502,2587,0,92.1118034,High,Low
80,26,1243891,159883,30003,24872,16560,17148,3555,1451,0,93.1209104,High,Low
80,26,1285631,277545,64217,15705,56204,34860,33270,17002,0,94.1141373,High,Low
80,26,2105908,155805,76108,53255,20683,10215,3909,2054,0,95.126218,High,Low
80,26,1492243,27687,15973,23168,7049,10656,1011,1564,0,96.1204858,High,Low
80,26,173598,25537,2869,2126,1912,1256,677,202,0,97.1492858,High,Low
80,26,173598,25537,2869,2126,1912,1256,677,202,94,97.1501431,High,Low
80,26,173598,25537,2869,2126,1912,1256,677,202,153,97.8102905,High,Low
64,35,1681790,1575131,140437,184790,54233,22238,24571,6874,0,98.1122613,Medium,Medium
64,35,1681790,1575131,140437,184790,54233,22238,24571,6874,148,98.4961609,Medium,Medium
64,41,1326253,190896,67712,30864,24909,13723,4538,2660,0,99.1116872,Medium,Medium
64,41,1326253,190896,67712,30864,24909,13723,4538,2660,139,99.7016193,Medium,Medium
64,41,1326253,190896,67712,30864,24909,13723,4538,2660,0,100.1045545,Medium,Medium
64,41,1326253,190896,67712,30864,24909,13723,4538,2660,0,100.1047156,Medium,Medium
54,40,2095390,602475,160083,73683,34904,77368,10233,5424,0,100.1052934,Medium,Medium
54,40,2095390,602475,160083,73683,34904,77368,10233,5424,130,100.7838268,Medium,Medium
51,51,1171602,54284,41181,13939,9087,7247,2203,1794,0,101.1167121,Medium,Medium
51,51,1171602,54284,41181,13939,9087,7247,2203,1794,133,101.7799162,Medium,Medium
61,54,1088299,329717,57619,25534,9689,11904,9135,2265,0,102.1071474,Medium,Medium
61,54,1088299,329717,57619,25534,9689,11904,9135,2265,120,102.9047759,Medium,Medium
63,48,683989,149661,29501,20187,62199,13303,10940,1795,0,103.1127431,Medium,Medium
63,48,683989,149661,29501,20187,62199,13303,10940,1795,126,103.3759092,Medium,Medium
63,48,1509171,26553,3934,10162,5684,7957,2464,1179,0,104.1123656,Medium,Medium
63,48,1509171,26553,3934,10162,5684,7957,2464,1179,127,104.4050642,Medium,Medium
63,48,1509171,26553,3934,10162,5684,7957,2464,1179,147,104.9994234,Medium,Medium
56,43,219179,35141,2587,5958,2744,2015,1750,553,0,105.1165874,Medium,Medium
56,43,219179,35141,2587,5958,2744,2015,1750,553,130,105.6003464,Medium,Medium
41,27,269739,121191,12285,7006,3631,2495,2099,420,0,106.1208617,Medium,Low
41,27,269739,121191,12285,7006,3631,2495,2099,420,150,106.1818983,Medium,Low
41,27,269739,121191,12285,7006,3631,2495,2099,420,141,106.7944531,Medium,Low
41,38,1438535,237061,119992,118711,44631,13749,10603,5558,0,107.1203443,Medium,Medium
41,38,1438535,237061,119992,118711,44631,13749,10603,5558,151,107.9168441,Medium,Medium
40,38,2016068,283773,22933,58699,25967,18755,7122,3632,0,108.1312065,Medium,Medium
40,38,2016068,283773,22933,58699,25967,18755,7122,3632,150,108.5601961,Medium,Medium
40,38,2016068,283773,22933,58699,25967,18755,7122,3632,128,109.0666667,Medium,Medium
29,48,1322727,293780,137980,32924,11066,7885,4122,2586,0,109.12355,Low,Medium
29,48,1322727,293780,137980,32924,11066,7885,4122,2586,145,109.6510334,Low,Medium
29,48,1322727,293780,137980,32924,11066,7885,4122,2586,0,110.1119474,Low,Medium
29,48,1322727,293780,137980,32924,11066,7885,4122,2586,0,110.1123854,Low,Medium
57,54,148667,94274,28419,19681,22606,34571,5025,3028,0,110.11331090000002,Medium,Medium
57,54,148667,94274,28419,19681,22606,34571,5025,3028,129,110.140047,Medium,Medium
57,54,148667,94274,28419,19681,22606,34571,5025,3028,139,110.5790417,Medium,Medium
61,40,146099,273993,30801,34528,56137,14782,14931,7969,0,111.11668170000002,Medium,Medium
61,40,716648,39154,12677,26352,11684,9285,11807,4331,0,112.1191718,Medium,Medium
61,40,716648,39154,12677,26352,11684,9285,11807,4331,92,112.1441266,Medium,Medium
61,40,716648,39154,12677,26352,11684,9285,11807,4331,115,112.5316834,Medium,Medium
63,40,283001,249642,37328,23857,16325,16979,11991,5891,0,113.115392,Medium,Medium
63,40,283001,249642,37328,23857,16325,16979,11991,5891,132,113.1751658,Medium,Medium
63,40,283001,249642,37328,23857,16325,16979,11991,5891,111,113.7814702,Medium,Medium
80,24,1452842,298328,21627,20935,25851,26758,13845,5555,0,114.148421,High,Low
80,24,1452842,298328,21627,20935,25851,26758,13845,5555,154,114.3647973,High,Low
80,24,1761679,62708,12265,64391,53687,23195,17572,4881,0,115.1159804,High,Low
80,24,1761679,62708,12265,64391,53687,23195,17572,4881,140,115.9996553,High,Low
80,24,361735,43884,9950,15498,3465,2021,967,483,0,116.1182287,High,Low
80,24,361735,43884,9950,15498,3465,2021,967,483,136,116.3974383,High,Low
75,23,266853,83839,8492,17249,8736,17127,2226,3037,0,117.1249957,High,Low
75,23,266853,83839,8492,17249,8736,17127,2226,3037,134,117.5392358,High,Low
70,29,538298,278123,66432,51517,29741,13310,19828,2568,0,118.1260061,High,Low
70,29,538298,278123,66432,51517,29741,13310,19828,2568,163,118.1878399,High,Low
70,29,538298,278123,66432,51517,29741,13310,19828,2568,195,118.5777035,High,Low
70,29,538298,278123,66432,51517,29741,13310,19828,2568,152,118.9421513,High,Low
70,29,1841960,59237,50430,13974,13332,13532,2912,2003,0,119.1219745,High,Low
70,29,1841960,59237,50430,13974,13332,13532,2912,2003,0,120.1100388,High,Low
70,29,1841960,59237,50430,13974,13332,13532,2912,2003,0,120.1104115,High,Low
77,51,321373,44054,133482,135475,58521,31402,19845,9706,0,120.1108514,High,Medium
77,51,1276780,351224,206714,237758,72222,15481,9750,7260,0,121.1488466,High,Medium
77,69,936805,45003,13824,32325,5298,7677,2694,847,0,122.1296753,High,High
77,69,936805,45003,13824,32325,5298,7677,2694,847,135,123.4584238,High,High
77,69,936805,45003,13824,32325,5298,7677,2694,847,129,123.8962229,High,High
77,47,458244,296678,11650,14131,19723,8765,11497,2599,0,124.1230502,High,Medium
77,47,458244,296678,11650,14131,19723,8765,11497,2599,115,124.4464438,High,Medium
77,47,458244,296678,11650,14131,19723,8765,11497,2599,116,124.8194463,High,Medium
77,47,235215,65903,5762,1437,930,1052,405,487,0,125.1219123,High,Medium
77,47,235215,65903,5762,1437,930,1052,405,487,121,125.2959462,High,Medium
64,26,1222010,122999,19255,21423,27610,5559,1927,1167,0,126.1128515,Medium,Low
64,26,1222010,122999,19255,21423,27610,5559,1927,1167,147,126.6414217,Medium,Low
54,1,246043,58567,2488,2091,5545,2264,1502,739,0,128.1061642,Medium,Low
54,1,246043,58567,2488,2091,5545,2264,1502,739,217,129.0715076,Medium,Low
48,8,158748,71879,7118,10529,10479,6252,3526,1273,0,129.1030982,Medium,Low
48,8,158748,71879,7118,10529,10479,6252,3526,1273,164,129.4316279,Medium,Low
48,8,158748,71879,7118,10529,10479,6252,3526,1273,34,129.8014752,Medium,Low
48,8,158748,71879,7118,10529,10479,6252,3526,1273,0,130.1340985,Medium,Low
48,8,158748,71879,7118,10529,10479,6252,3526,1273,0,130.1344373,Medium,Low
57,29,564199,47762,39063,13234,7763,7726,2411,2272,0,130.1354446,Medium,Low
57,29,564199,47762,39063,13234,7763,7726,2411,2272,119,131.3548033,Medium,Low
57,29,564199,47762,39063,13234,7763,7726,2411,2272,180,131.6812531,Medium,Low
57,29,564199,47762,39063,13234,7763,7726,2411,2272,207,132.0238149,Medium,Low
70,44,286210,46483,4961,3854,6588,3870,779,642,0,132.1814221,High,Medium
70,44,286210,46483,4961,3854,6588,3870,779,642,203,132.4214602,High,Medium
70,44,452349,13041,5396,4960,3273,1256,662,347,0,133.1035146,High,Medium
74,60,956592,940711,263165,49776,55283,49194,30178,22412,0,134.1259557,High,Medium
74,60,956592,940711,263165,49776,55283,49194,30178,22412,192,134.1264314,High,Medium
74,60,956592,940711,263165,49776,55283,49194,30178,22412,202,134.47522370000002,High,Medium
74,60,956592,940711,263165,49776,55283,49194,30178,22412,193,134.8490444,High,Medium
74,60,1164523,423363,152475,37483,77407,102661,35990,9192,0,135.120667,High,Medium
74,60,1164523,423363,152475,37483,77407,102661,35990,9192,159,135.2089678,High,Medium
74,60,1164523,423363,152475,37483,77407,102661,35990,9192,146,135.8425565,High,Medium
74,60,791895,25850,43090,15238,24191,9058,2517,3798,0,136.1272583,High,Medium
74,60,791895,25850,43090,15238,24191,9058,2517,3798,162,136.5790577,High,Medium
74,60,791895,25850,43090,15238,24191,9058,2517,3798,183,136.9258431,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,0,137.1193109,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,162,137.20566,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,80,137.3925134,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,51,137.7195177,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,59,137.9114757,High,Medium
74,60,1907472,217432,94124,60778,78363,172548,19528,20048,70,138.095426,High,Medium
74,64,379295,88247,11007,21774,8392,7905,3095,1640,0,138.1279752,High,Medium
74,64,379295,88247,11007,21774,8392,7905,3095,1640,56,138.2748297,High,Medium
74,64,379295,88247,11007,21774,8392,7905,3095,1640,59,138.5570453,High,Medium
74,64,379295,88247,11007,21774,8392,7905,3095,1640,166,138.9177177,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,0,139.1595763,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,166,139.18915090000002,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,127,139.4228359,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,250,139.7239971,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,198,139.9828849,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,0,140.1103567,High,Medium
74,64,380930,43817,27045,58749,32028,13112,10410,4021,0,140.1105444,High,Medium
74,64,1277815,240095,86452,104987,7463,28606,15986,5903,0,140.1108358,High,Medium
74,64,1277815,240095,86452,104987,7463,28606,15986,5903,120,140.2470621,High,Medium
74,64,1277815,240095,86452,104987,7463,28606,15986,5903,87,140.4636412,High,Medium
74,64,1277815,240095,86452,104987,7463,28606,15986,5903,69,140.7066416,High,Medium
74,64,1277815,240095,86452,104987,7463,28606,15986,5903,99,141.001735,High,Medium
66,67,299682,58323,43148,33459,12727,6305,5101,2457,0,141.1293938,Medium,High
66,67,299682,58323,43148,33459,12727,6305,5101,2457,76,141.3754379,Medium,High
64,50,124989,147405,15890,18243,43000,19039,20129,8513,0,142.104036,Medium,Medium
64,50,124989,147405,15890,18243,43000,19039,20129,8513,108,142.4263417,Medium,Medium
64,50,124989,147405,15890,18243,43000,19039,20129,8513,111,142.8400282,Medium,Medium
70,47,474815,651185,58249,99833,41429,61314,47072,10872,0,143.1282896,High,Medium
70,47,1803925,49173,59591,92639,49464,42758,16915,8941,0,144.1032935,High,Medium
70,47,1803925,49173,59591,92639,49464,42758,16915,8941,197,144.5181016,High,Medium
70,47,1803925,49173,59591,92639,49464,42758,16915,8941,223,144.8319379,High,Medium
70,47,2237376,286864,110599,14806,9871,43128,20744,13911,0,145.1011138,High,Medium
70,47,2237376,286864,110599,14806,9871,43128,20744,13911,109,145.4127081,High,Medium
84,56,115013,3498,4428,2920,1539,2889,2806,237,0,146.130442,High,Medium
84,56,115013,3498,4428,2920,1539,2889,2806,237,111,146.6446143,High,Medium
83,60,1607723,152906,274641,92698,82615,19099,15229,11838,0,147.11350910000002,High,Medium
83,60,1607723,152906,274641,92698,82615,19099,15229,11838,89,148.0873408,High,Medium
80,74,343277,175427,110880,26463,18801,23493,5468,2349,0,148.1209876,High,High
80,74,343277,175427,110880,26463,18801,23493,5468,2349,170,148.4788511,High,High
75,84,1025411,131054,76903,41771,5366,12334,6184,679,0,149.1083198,High,High
75,84,1025411,131054,76903,41771,5366,12334,6184,679,0,150.1224916,High,High
75,84,1025411,131054,76903,41771,5366,12334,6184,679,0,150.1229968,High,High
74,91,45350,7912,26758,2538,3455,7762,3126,2442,0,150.1236312,High,High
74,91,45350,7912,26758,2538,3455,7762,3126,2442,153,150.6771788,High,High
83,80,1529443,1144445,619884,107072,233547,190888,66524,5408,0,151.122843,High,High
83,80,1529443,1144445,619884,107072,233547,190888,66524,5408,214,151.6453407,High,High
83,80,1738408,357704,56906,70746,62066,87929,22354,2300,0,152.1063793,High,High
83,80,1738408,357704,56906,70746,62066,87929,22354,2300,162,152.5313628,High,High
